APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone
5528003090,09/01/2015,Single Family,"750 N KINGS
LOS ANGELES, CA 90069
(34.084535, -118.371731)",LOS ANGELES,CA,90069,5,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
2358023009,08/01/2015,Single Family,"4905 N VAN NOORD AVE
LOS ANGELES, CA 91423
(34.15947, -118.414903)",LOS ANGELES,CA,91423,4,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2369025009,27/08/2015,Single Family,"3874 N CARPENTER AVE
LOS ANGELES, CA 91604
(34.139921, -118.392003)",LOS ANGELES,CA,91604,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5067012020,09/01/2015,Multi-Family,"1863 S RIMPAU BLVD
LOS ANGELES, CA 90019
(34.040617, -118.343544)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
7460002060,02/02/2015,Single Family,"1855 S FREEPORT TER
SAN PEDRO, CA 90732
(33.728155, -118.310109)",SAN PEDRO,CA,90732,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
2563003009,02/02/2015,Single Family,"7744 W MCGROARTY ST
LOS ANGELES, CA 91042
(34.251602, -118.300958)",LOS ANGELES,CA,91042,7,WILSHIRE BANK,RYAN PARK,213-427-7994,WILSHIRE BANK,RYAN PARK,3200   WILSHIRE BLVD 800 LOS ANGELES CA 90010 ,213-427-7994
5066009004,30/01/2015,Single Family,"1818 S CRESCENT HEIGHTS BLVD
LOS ANGELES, CA 90035
(34.043573, -118.374729)",LOS ANGELES,CA,90035,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
6050003009,28/01/2015,Single Family,"826 E 92ND ST
LOS ANGELES, CA 90002
(33.952915, -118.259843)",LOS ANGELES,CA,90002,9,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2711019005,09/01/2015,Single Family,"11255 N WHITE OAK AVE
LOS ANGELES, CA 91344
(34.275512, -118.519649)",LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2660006007,22/10/2015,Single Family,"10004 N MARKLEIN AVE
LOS ANGELES, CA 91345
(34.252409, -118.470716)",LOS ANGELES,CA,91345,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
5054026017,09/01/2015,Single Family,"1477 W 25TH ST
LOS ANGELES, CA 90007
(34.03366, -118.293889)",LOS ANGELES,CA,90007,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5529003071,03/02/2015,Single Family,"850 N CROFT AVE
LOS ANGELES, CA 90069
(34.086738, -118.374225)",LOS ANGELES,CA,90069,5,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2511023018,04/05/2015,Single Family,"13257 W BEAVER ST
LOS ANGELES, CA 91342
(34.318125, -118.421548)",LOS ANGELES,CA,91342,7,GUILD MORTGAGE COMPANY,INGRID FOOTE,858-627-2202,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2356031019,02/01/2015,Single Family,"12415 W RIVERSIDE DR
LOS ANGELES, CA 91607
(34.157626, -118.40367)",LOS ANGELES,CA,91607,2,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
4326037054,28/05/2015,Single Family,"10490 W WILSHIRE BLVD 1-130
LOS ANGELES, CA 90024
(34.064493, -118.431972)",LOS ANGELES,CA,90024,5,Bank of America,VPR Department,800-669-2443,NULL,NULL,         ,NULL
2367005034,09/04/2015,Single Family,"4251 N LAUREL CANYON BLVD
LOS ANGELES, CA 91604
(34.148202, -118.396466)",LOS ANGELES,CA,91604,2,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
5429004012,30/01/2015,Multi-Family,"4308 W GATEWAY AVE
LOS ANGELES, CA 90029
(34.094147, -118.283579)",LOS ANGELES,CA,90029,13,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
4239004004,29/01/2015,Multi-Family,"718 1/8 E VERNON AVE
VENICE, CA 90291
(33.998306, -118.467202)",VENICE,CA,90291,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
7446002005,07/01/2015,Single Family,"1440 W O'FARRELL ST
SAN PEDRO, CA 90732
(33.746166, -118.307814)",SAN PEDRO,CA,90732,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2690017057,24/11/2015,Single Family,"17229 W ROSCOE BLVD
LOS ANGELES, CA 91325
(34.221357, -118.508406)",LOS ANGELES,CA,91325,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6066017038,23/04/2015,Single Family,"10325 S JUNIPER ST
LOS ANGELES, CA 90002
(33.942282, -118.232754)",LOS ANGELES,CA,90002,15,Bank of America,VPR Department,800-669-2443,BAC Field Services Corporation,Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362 ,866-515-9759
5020001005,13/02/2015,Single Family,"1320 W MARTIN LUTHER KING, JR BLVD
LOS ANGELES, CA 90037
(34.010864, -118.298874)",LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2146036056,10/02/2015,Single Family,"5535 CANOGA AVE
LOS ANGELES, CA 91367
(34.170272, -118.597434)",LOS ANGELES,CA,91367,3,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
6050022020,22/01/2015,Single Family,"843 E 98TH ST
LOS ANGELES, CA 90002
(33.947513, -118.259334)",LOS ANGELES,CA,90002,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5117009019,16/01/2015,Multi-Family,"1647 E MARTIN LUTHER KING, JR BLVD
LOS ANGELES, CA 90011
(34.010162, -118.245115)",LOS ANGELES,CA,90011,9,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
4009015019,06/10/2015,Single Family,"2411 W 76TH ST
LOS ANGELES, CA 90043
(33.97093, -118.32043)",LOS ANGELES,CA,90043,8,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2417010022,30/01/2015,Single Family,"5552 N BILOXI AVE
LOS ANGELES, CA 91601
(34.171575, -118.358337)",LOS ANGELES,CA,91601,2,Wiliam Thomas,William Thomas,714-997-8988,Wiliam Thomas,Wiliam Thomas,18322   Edgewood AVE  Villa Park CA 92861 ,714-744-3948
2114009035,02/02/2015,Single Family,"20458 W RUNNYMEDE ST
LOS ANGELES, CA 91306
(34.205902, -118.579078)",LOS ANGELES,CA,91306,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,"Kash Construction and Management, INC.",Rob Kash,533  S Los Angeles ST 504 Los Angeles CA 90013 ,818-636-9795
2156020092,30/01/2015,Single Family,"18739 HATTERAS ST
LOS ANGELES, CA 91356
(34.177128, -118.541566)",LOS ANGELES,CA,91356,3,DOWNEY SAVINGS & LOAN,MELANIE MANALANSAN,949-798-6053,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
6046014038,17/02/2015,Single Family,"9613 S HICKORY ST
LOS ANGELES, CA 90002
(33.949239, -118.235162)",LOS ANGELES,CA,90002,15,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5522017018,02/02/2015,Single Family,"5008 W MAPLEWOOD AVE
LOS ANGELES, CA 90004
(34.080303, -118.311776)",LOS ANGELES,CA,90004,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2266028010,17/07/2015,Single Family,"4169 N MURIETTA AVE
LOS ANGELES, CA 91423
(34.145706, -118.437561)",LOS ANGELES,CA,91423,4,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
6016017010,11/02/2015,Single Family,"1918 W 66TH ST
LOS ANGELES, CA 90047
(33.979133, -118.311936)",LOS ANGELES,CA,90047,8,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,NULL,NULL,         ,NULL
2662001011,13/01/2015,Single Family,"15545 W HARVEST ST
LOS ANGELES, CA 91344
(34.278193, -118.471319)",LOS ANGELES,CA,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
2679017005,08/01/2015,Single Family,"10437 N GOTHIC AVE
LOS ANGELES, CA 91344
(34.260365, -118.488636)",LOS ANGELES,CA,91344,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2168019056,09/01/2015,Single Family,"5270 N ELVIRA ROAD
LOS ANGELES, CA 91364
(34.164537, -118.602538)",LOS ANGELES,CA,91364,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,NULL,NULL,         ,NULL
2327006103,02/01/2015,Single Family,"6950 FULTON AVE
NORTH HOLLYWOOD, CA 91605
(34.197245, -118.422526)", NORTH HOLLYWOOD,CA,91605,2,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5434023020,06/01/2015,Single Family,"3159 N ETTRICK ST
LOS ANGELES, CA 90027
(34.111511, -118.270926)",LOS ANGELES,CA,90027,4,PNC MORTGAGE PRESALE,JENNIFER SMITH,937-910-1887,MSI,PAUL MARES,3020   OAKFIELD CT 91709 CHINO HILLS CA 91709 ,909-597-7737
2380044031,16/01/2015,Single Family,"10911 W WRIGHTWOOD LANE
LOS ANGELES, CA 91604
(34.131767, -118.368078)",LOS ANGELES,CA,91604,2,NationStar,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100
5131025006,28/10/2015,Single Family,"820 E 25TH ST
LOS ANGELES, CA 90011
(34.021277, -118.258108)",LOS ANGELES,CA,90011,9,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
4003010007,27/03/2015,Single Family,"4421 W 61ST ST
LOS ANGELES, CA 90043
(33.984394, -118.35246)",LOS ANGELES,CA,90043,8,National Field Network,Erica Giorgiantonio,732-276-5563,Miles Preservation LLC,Adam Miles,27226   Via Industria   Temecula CA 92590 ,951-234-0673
2510020053,16/01/2015,Single Family,"13463 W HUBBARD ST
LOS ANGELES, CA 91342
(34.310747, -118.426591)",LOS ANGELES,CA,91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
6055020059,25/06/2015,Single Family,"9811 S DENKER AVE
LOS ANGELES, CA 90047
(33.946405, -118.304641)",LOS ANGELES,CA,90047,8,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743
2156021154,22/09/2015,Single Family,"5820 N EMILY CT
LOS ANGELES, CA 91356
(34.17577, -118.542997)",LOS ANGELES,CA,91356,3,OneWest Bank,Leah Collins,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
4335013063,09/03/2015,Single Family,"325 S SWALL DR 1-16
LOS ANGELES, CA 90048
(34.072949, -118.385814)",LOS ANGELES,CA,90048,5,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100
5209018006,25/09/2015,Single Family,"2822 N PARADISE DR
LOS ANGELES, CA 90032
(34.07972, -118.197001)",LOS ANGELES,CA,90032,14,Equity Funding Resources Inc.,Robert Box,818-679-2255,NULL,NULL,         ,NULL
2017032016,30/04/2015,Single Family,"7632 N WISCASSET DR
LOS ANGELES, CA 91304
(34.211531, -118.658551)",LOS ANGELES,CA,91304,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
5521010017,08/01/2015,Multi-Family,"541 N KINGSLEY DR
LOS ANGELES, CA 90004
(34.080909, -118.303431)",LOS ANGELES,CA,90004,13,Cenlar FSB,ATHENA SANTOS,720-945-5431,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
6075006026,15/04/2015,Single Family,"751 W 111TH ST
LOS ANGELES, CA 90044
(33.934592, -118.288797)",LOS ANGELES,CA,90044,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5570001012,08/01/2015,Single Family,"7436 W DEL ZURO DR
LOS ANGELES, CA 90046
(34.120126, -118.355469)",LOS ANGELES,CA,90046,4,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
2552024031,29/01/2015,Single Family,"7751 W WENTWORTH ST
LOS ANGELES, CA 91042
(34.266919, -118.301523)",LOS ANGELES,CA,91042,7,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5036011030,29/01/2015,Single Family,"3835 1/2 S LA SALLE AVE
LOS ANGELES, CA 90062
(34.01638, -118.305677)",LOS ANGELES,CA,90062,8,"Trinity Finance Services, LLC",David Vo,855-881-4499,"Trinity Financial Services, LLC",David Vo,2618   San Miguel DR 303 Newport Beach CA 92660 ,855-881-4499
2036017011,06/01/2015,Single Family,"23300 W HAYNES ST
LOS ANGELES, CA 91307
(34.189837, -118.634532)",LOS ANGELES,CA,91307,12,Bank of New York Mellon c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
2314014039,05/01/2015,Single Family,"7940 N TUJUNGA AVE
LOS ANGELES, CA 91605
(34.214844, -118.379067)",LOS ANGELES,CA,91605,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5504028096,14/01/2015,Single Family,"4070 W 6TH ST
LOS ANGELES, CA 90005
(34.063522, -118.312294)",LOS ANGELES,CA,90005,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
4323013197,07/01/2015,Single Family,"1871 S GREENFIELD AVE
LOS ANGELES, CA 90025
(34.046699, -118.439581)",LOS ANGELES,CA,90025,5,Deutsche Bank National Trust c/o Select Portfolio Servicing,NA NA,888-349-8694,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060
2210004010,24/02/2015,Single Family,"8123 N WILLIS AVE
LOS ANGELES, CA 91402
(34.218559, -118.455281)",LOS ANGELES,CA,91402,6,Sunrise 111 LLC,Fred Lin,626-626-3183,Sunrise 111 LLC,Fred Lin,23890   Copper Hill DR 205 Valencia CA 91354 ,626-626-3183
5014023017,30/01/2015,Multi-Family,"2614 W 48TH ST
LOS ANGELES, CA 90043
(34.000038, -118.322038)",LOS ANGELES,CA,90043,8,DOWNEY SAVINGS & LOAN,MELANIE MANALANSAN,949-798-6053,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
5070006023,28/01/2015,Single Family,"1342 S REDONDO BLVD
LOS ANGELES, CA 90019
(34.048844, -118.348937)",LOS ANGELES,CA,90019,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5037009002,27/01/2015,Multi-Family,"1282 1/2 W ROLLAND CURTIS PL
LOS ANGELES, CA 90037
(34.016426, -118.29983)",LOS ANGELES,CA,90037,8,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
6108003049,11/06/2015,Single Family,"1626 W 182ND ST
LOS ANGELES, CA 90248
(33.86561, -118.306724)",LOS ANGELES,CA,90248,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,EEC CORP,Mark Maliczak,19655   Galeview DR  ROWLAND HEIGHTS CA 91748 ,562-697-9988
4228011014,29/01/2015,Single Family,"2425 S CLOY AVE
LOS ANGELES, CA 90291
(33.986131, -118.459457)",LOS ANGELES,CA,90291,11,Caliber Home Loans,Kandyce Hughes,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2110009008,05/01/2015,Single Family,"21914 W STRATHERN ST
LOS ANGELES, CA 91304
(34.215535, -118.603953)",LOS ANGELES,CA,91304,3,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010 ,213-804-7437
2245013029,08/01/2015,Single Family,"14357 W MIRANDA ST
VAN NUYS, CA 91401
(34.174835, -118.445185)",VAN NUYS,CA,91401,4,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
6054011032,16/09/2015,Single Family,"712 W 101ST ST
LOS ANGELES, CA 90044
(33.944607, -118.287429)",LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2723008109,17/03/2015,Single Family,"10429 N LARWIN AVE
LOS ANGELES, CA 91311
(34.259429, -118.61365)",LOS ANGELES,CA,91311,12,"SETERUS INC,",Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2689026013,23/01/2015,Single Family,"16316 W NAPA ST
LOS ANGELES, CA 91343
(34.226592, -118.487919)",LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
6030012015,05/01/2015,Multi-Family,"8311 S SAN PEDRO ST
LOS ANGELES, CA 90003
(33.963289, -118.269502)",LOS ANGELES,CA,90003,9,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2107003018,09/01/2015,Single Family,"20357 W BALTAR ST
LOS ANGELES, CA 91306
(34.216552, -118.576319)",LOS ANGELES,CA,91306,3,Capital One,Levitia Costner,800-468-1743,NULL,NULL,         ,NULL
2633013024,06/01/2015,Single Family,"11901 W RIALTO ST
LOS ANGELES, CA 91352
(34.226184, -118.391795)",LOS ANGELES,CA,91352,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6067009047,26/01/2015,Multi-Family,"2131 E 111TH ST
LOS ANGELES, CA 90059
(33.934278, -118.233656)",LOS ANGELES,CA,90059,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
4387005001,06/01/2015,Single Family,"9585 W HIDDEN VALLEY ROAD
LOS ANGELES, CA 90210
(34.121188, -118.405444)",LOS ANGELES,CA,90210,4,Bank of New York Mellon c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
7439014115,17/02/2015,Single Family,"1619 242ND
HARBOR CITY, CA 90732
(33.804944, -118.307179)",HARBOR CITY,CA,90732,15,Champion Mortgage Company c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2332009004,16/06/2015,Single Family,"6245 N BELLAIRE AVE
LOS ANGELES, CA 91606
(34.184052, -118.40942)",LOS ANGELES,CA,91606,2,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5115021013,07/01/2015,Multi-Family,"849 1/2 E 42ND ST
LOS ANGELES, CA 90011
(34.007518, -118.260738)",LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2680009016,09/01/2015,Single Family,"10918 N ODESSA AVE
LOS ANGELES, CA 91344
(34.268957, -118.491273)",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5510014003,06/01/2015,Single Family,"6611 W MARYLAND DR
LOS ANGELES, CA 90048
(34.06767, -118.371181)",LOS ANGELES,CA,90048,5,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
4383023001,08/01/2015,Single Family,"10001 W REEVESBURY DR
LOS ANGELES, CA 90210
(34.111798, -118.438171)",LOS ANGELES,CA,90210,5,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2656022116,30/01/2015,Single Family,"15135 W NORDHOFF ST
LOS ANGELES, CA 91343
(34.235499, -118.462322)",LOS ANGELES,CA,91343,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5563004009,28/04/2015,Single Family,"8768 W WONDERLAND AVE
LOS ANGELES, CA 90046
(34.11184, -118.385854)",LOS ANGELES,CA,90046,4,Caliber Home Loans,Kandyce Hughes,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
